buy_and_hold,arima,momentum,random_forest
1.2829698270991001,1.0633851700276045,1.1461357488857224,1.2246003454816365
1.2679398802124464,1.0509276497586297,1.1327088084645298,1.2102541950413075
1.2828003164199273,1.0632446716787063,1.145984317226837,1.2102541950413075
1.3000904056955516,1.0632446716787063,1.1614303464331712,1.2265664790426571
1.3346705842468,1.0632446716787063,1.1923224048458403,1.2591910470453564
1.3327494632161752,1.0632446716787063,1.19060617937847,1.2591910470453564
1.3296417674313408,1.0607654052632092,1.1878299322989,1.2562548742557902
1.3242739292575358,1.056483036000078,1.1830345964341886,1.2562548742557902
1.3294157531924438,1.0605850949784459,1.1876280234203862,1.261132597238991
1.3358006554412853,1.0656788605230125,1.1933319492384118,1.2671895499543944
1.358967114928233,1.0841606647112632,1.2140276092861146,1.28916610405453
1.3558594191433986,1.0841606647112632,1.2112513622065448,1.286218029724024
1.374053565374611,1.0987089116706326,1.2275050269269359,1.3034776648953499
1.3763137077635814,1.0987089116706326,1.2295241157120778,1.3056217189539
1.3932647756808603,1.112240920599986,1.244667281600641,1.3217021243930234
1.407221154932753,1.123382274618487,1.2571351548488914,1.3349416582045686
1.3746751045315777,1.0974008174741283,1.2280602763428499,1.3349416582045686
1.374505593852405,1.0972654973848348,1.2279088446839643,1.3349416582045686
1.4055825517007492,1.1220741804219827,1.2556713154796635,1.365124093130677
1.4454740648660784,1.1220741804219827,1.2913082325374154,1.403867364144918
1.4549666628997546,1.1220741804219827,1.299788405435011,1.403867364144918
1.452876031189957,1.1204618796578811,1.297920748308755,1.403867364144918
1.4534975703469237,1.120941212317479,1.298475997724669,1.4044679374349112
1.4658718499265373,1.1304842898131067,1.30953050882332,1.4044679374349112
1.4698836026669597,1.1335781642523284,1.3131143914169465,1.4044679374349112
1.4815233359701578,1.1425547576957042,1.3235126986604266,1.4044679374349112
1.4801672505367756,1.1415089409838546,1.3223012453893415,1.4031823832587693
1.4943496440275656,1.1524464407619486,1.3349710275161062,1.4031823832587693
1.4840094925980254,1.144472088334095,1.3257336963240824,1.4031823832587693
1.5016386032319953,1.15806770558814,1.3414825888481883,1.4031823832587693
1.5092100802350465,1.1639068488959674,1.3482465362784133,1.410257429893202
1.5046332918973813,1.160377217493475,1.3441578814885011,1.410257429893202
1.4871171883828598,1.1468687516320841,1.3285099434036525,1.410257429893202
1.4804497683353968,1.1417268194654902,1.3225536314874842,1.410257429893202
1.4791501864617387,1.1407245784499676,1.3213926554360276,1.410257429893202
1.5050853203751753,1.1607258230640916,1.3445616992455294,1.410257429893202
1.4933325799525288,1.1516620782280618,1.3340624375627923,1.410257429893202
1.5133913436546418,1.1671314504241705,1.3519818505309251,1.410257429893202
1.5100576336309104,1.1645604843408737,1.3490036945728412,1.407150904043303
1.4925980336761135,1.1510955941758099,1.3334062337076213,1.407150904043303
1.4659848570459857,1.130571441205761,1.309631463262577,1.3820612585328398
1.478924172222842,1.1405502756646595,1.3211907465575135,1.3942598335262497
1.5006215391569584,1.1572833430542533,1.3405739988948742,1.3942598335262497
1.529607865295505,1.1796376752700388,1.3664688125643172,1.3942598335262497
1.50819301616001,1.1631224863620804,1.3473379463250992,1.3942598335262497
1.5170075714769946,1.1699202949891028,1.355212392587152,1.4024085123075358
